category_id,breadcrumb,canonical_breadcrumb,canonical_category_id,action
6407079,Sport > Sporttaschen & Rucksäcke,Sport > Sporttaschen & Rucksäcke,6407079,keep
6407080,Sport > Sporttaschen & Rucksäcke > Rucksäcke,Sport > Sporttaschen & Rucksäcke > Rucksäcke,6407080,keep
6407471,Sport > Tauchen,Sport > Tauchen,6407471,keep
6407472,Sport > Tauchen > ABC & Blei,Sport > Tauchen > ABC & Blei,6407472,keep
6407473,Sport > Tauchen > ABC & Blei > Schnorchelflossen,Sport > Tauchen > ABC & Blei > Schnorchelflossen,6407473,keep
6407474,Sport > Tauchen > Instrumente & Uhren,Sport > Tauchen > Instrumente & Uhren,6407474,keep
6407475,Sport > Tauchen > Instrumente & Uhren > Konsolen,Sport > Tauchen > Instrumente & Uhren > Konsolen,6407475,keep
6407081,Sport > Weitere Ballsportarten,Sport > Weitere Ballsportarten,6407081,keep
6407476,Sport > Weitere Ballsportarten > Football,Sport > Weitere Ballsportarten > Football,6407476,keep
6407477,Sport > Weitere Ballsportarten > Football > Fanartikel,Sport > Weitere Ballsportarten > Football > Fanartikel,6407477,keep
6407082,Sport > Weitere Ballsportarten > Tennis,Sport > Weitere Ballsportarten > Tennis,6407082,keep
6407478,Sport > Weitere Ballsportarten > Tennis > Sonstige,Sport > Weitere Ballsportarten > Tennis > Sonstige,6407478,keep
6407083,Sport > Weitere Sportarten,Sport > Weitere Sportarten,6407083,keep
6407084,Sport > Weitere Sportarten > Bogenschießen,Sport > Weitere Sportarten > Bogenschießen,6407084,keep
6407479,Sport > Weitere Sportarten > Boxen,Sport > Weitere Sportarten > Boxen,6407479,keep
6407480,Sport > Weitere Sportarten > Boxen > Boxsets,Sport > Weitere Sportarten > Boxen > Boxsets,6407480,keep
6407481,Sport > Weitere Sportarten > Dart,Sport > Weitere Sportarten > Dart,6407481,keep
6407482,Sport > Weitere Sportarten > Dart > Scheiben,Sport > Weitere Sportarten > Dart > Scheiben,6407482,keep
6406736,Sport > Weitere Wintersportarten,Sport > Weitere Wintersportarten,6406736,keep
6407483,Sport > Weiterer Wassersport,Sport > Weiterer Wassersport,6407483,keep
6407484,Sport > Weiterer Wassersport > Kitesurfen,Sport > Weiterer Wassersport > Kitesurfen,6407484,keep
6407485,Sport > Weiterer Wassersport > Kitesurfen > Sonstige,Sport > Weiterer Wassersport > Kitesurfen > Sonstige,6407485,keep
6407486,Sport > Wintersport,Sport > Wintersport,6407486,keep
6407487,Sport > Wintersport > Bekleidung,Sport > Wintersport > Bekleidung,6407487,keep
6407488,Sport > Wintersport > Bekleidung > Hosen,Sport > Wintersport > Bekleidung > Hosen,6407488,keep
6407568,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern",6407568,keep
6407569,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots",6407569,keep
6407570,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Herrenschuhe & -boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Herrenschuhe & -boots",6407570,keep
6407571,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Kinderschuhe & -boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Kinderschuhe & -boots",6407571,keep
6407085,Sportartikel,Sportartikel,6407085,keep
6407086,Sportartikel > Badminton,Sportartikel > Badminton,6407086,keep
6407087,Sportartikel > Badminton > Netze,Sportartikel > Badminton > Netze,6407087,keep
6406737,Sportelektronik,Sportelektronik,6406737,keep
6406738,Sportelektronik > Fitness-Tracker,Sportelektronik > Fitness-Tracker,6406738,keep
6406739,"TV, Video & Audio","TV, Video & Audio",6406739,keep
6407088,"TV, Video & Audio > DJ-Equipment","TV, Video & Audio > DJ-Equipment",6407088,keep
6407089,"TV, Video & Audio > DJ-Equipment > DJ-Kopfhörer","TV, Video & Audio > DJ-Equipment > DJ-Kopfhörer",6407089,keep
6407090,"TV, Video & Audio > DJ-Equipment > Mikrofone","TV, Video & Audio > DJ-Equipment > Mikrofone",6407090,keep
6407091,"TV, Video & Audio > Heim-Audio & HiFi","TV, Video & Audio > Heim-Audio & HiFi",6407091,keep
6407092,"TV, Video & Audio > Heim-Audio & HiFi > Verstärker & Vorverstärker","TV, Video & Audio > Heim-Audio & HiFi > Verstärker & Vorverstärker",6407092,keep
6406740,"TV, Video & Audio > Tragbare Geräte & Kopfhörer","TV, Video & Audio > Tragbare Geräte & Kopfhörer",6406740,keep
6407093,Uhren & Schmuck,Uhren & Schmuck,6407093,keep
6407094,Uhren & Schmuck > Juwelierbedarf,Uhren & Schmuck > Juwelierbedarf,6407094,keep
6407095,Uhren & Schmuck > Juwelierbedarf > Reinigungsgeräte & -materialien,Uhren & Schmuck > Juwelierbedarf > Reinigungsgeräte & -materialien,6407095,keep
6406741,Wohnen & Einrichten,Wohnen & Einrichten,6406741,keep
6467361,Wohnen & Einrichten > Möbel,Wohnen & Einrichten > Möbel,6467361,keep
6467363,Wohnen & Einrichten > Möbel > Betten & Zubehör,Wohnen & Einrichten > Möbel > Betten & Zubehör,6467363,keep
6467365,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen,6467365,keep
6467438,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzen,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzen,6467438,keep
6467439,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzen > Topper,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzen > Topper,6467439,keep
6467367,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzenschoner,Wohnen & Einrichten > Möbel > Betten & Zubehör > Bettausstattungen > Matratzenschoner,6467367,keep
6467362,Wohnen & Einrichten > Möbel > Tische & Zubehör,Wohnen & Einrichten > Möbel > Tische & Zubehör,6467362,keep
6467364,Wohnen & Einrichten > Möbel > Tische & Zubehör > Tische,Wohnen & Einrichten > Möbel > Tische & Zubehör > Tische,6467364,keep
6467366,Wohnen & Einrichten > Möbel > Tische & Zubehör > Tische > Couchtische,Wohnen & Einrichten > Möbel > Tische & Zubehör > Tische > Couchtische,6467366,keep
6406742,Wohnen & Einrichten > Spiegel,Wohnen & Einrichten > Spiegel,6406742,keep
