Key,Products,Cluster,Types,Sources,TopCategories,SampleValues
Gesamtvolumen,1,gesamtvolumen,string:1,attributes:1,84904:1,105 ml
Geschenkbox,1,geschenkbox,string:1,attributes:1,2996:1,Inklusive
Geschlecht (Geschlecht),1,geschlecht geschlecht,string:1,attributes:1,68814:1,Unisex
Gestaltung,1,gestaltung,string:1,attributes:1,38204:1,Zwei halbkugelförmige Elemente
Gestellmaterial,1,gestellmaterial,string:1,attributes:1,14070:1,Aluminium
Getriebetyp,1,getriebetyp,string:1,attributes:1,179501:1,Doppelkupplungsgetriebe
Gewicht (Netto),1,gewicht netto,string:1,attributes:1,179501:1,1 kg
Gewicht Brutto,1,gewicht brutto,string:1,attributes:1,,0.47 kg
Gewicht Einheit,1,gewicht einheit,string:1,attributes:1,179501:1,kg
Gewicht Gläser groß,1,gewicht glaser gross,string:1,attributes:1,,411 g
Gewicht Gläser klein,1,gewicht glaser klein,string:1,attributes:1,,238 g
Gewicht großes Glas (kg),1,gewicht grosses glas kg,string:1,attributes:1,,0.411
Gewicht in kg,1,gewicht in kg,string:1,attributes:1,50457:1,1
Gewicht Karaffe,1,gewicht karaffe,string:1,attributes:1,,500 g
Gewicht Karaffe (kg),1,gewicht karaffe kg,string:1,attributes:1,,0.5
Gewicht kleines Glas (kg),1,gewicht kleines glas kg,string:1,attributes:1,,0.238
Gewicht Netto,1,gewicht netto,string:1,attributes:1,,0.27 kg
Gewicht pro Keil,1,gewicht pro keil,string:1,attributes:1,19456:1,1.45 kg
Gewicht pro Pfeil,1,gewicht pro pfeil,string:1,attributes:1,20835:1,10.5 g
Gewicht pro Pfeil (Grain),1,gewicht pro pfeil grain,string:1,attributes:1,20835:1,162
Gewichtsgrößen,1,gewichtsgrossen,string:1,attributes:1,161826:1,"No. 4, No. 6, No. 8, No. 10, SWA"
Gewichtskapazität pro Ablage,1,gewichtskapazitat pro ablage,string:1,attributes:1,3199:1,nicht angegeben
Gewichtsklassen,1,gewichtsklassen,string:1,attributes:1,161826:1,"VS, S, M, L, XL"
Gewindegröße,1,gewindegrosse,string:1,attributes:1,3244:1,"M14x1,5"
Gewindemaß,1,gewindemass,string:1,attributes:1,33612:1,M12
Gläserfarbe,1,glaserfarbe,string:1,attributes:1,45246:1,Braun
Glasstärke,1,glasstarke,string:1,attributes:1,,3 mm
Gleichspannung (DC),1,gleichspannung dc,string:1,attributes:1,,12V / 24V
Glitzer-Details,1,glitzer details,string:1,attributes:1,95672:1,Ja
Glühbirnen Kompatibilität,1,gluhbirnen kompatibilitat,null:1,attributes:1,62471:1,
Glühbirnenart,1,gluhbirnenart,null:1,attributes:1,22689:1,
GPSR Email,1,gpsr email,string:1,attributes:1,101428:1,contact@umami-bento.com
GPSR EU Authorised Representative,1,gpsr eu authorised representative,string:1,attributes:1,156104:1,"AR Experts, P.O. Box 5047, 3620 AA Breukelen, The Netherlands"
GPSR Hersteller E-Mail,1,gpsr hersteller e mail,string:1,attributes:1,261425:1,info@bilsteingroup.com
GPSR Manufacturer Name,1,gpsr manufacturer name,string:1,attributes:1,260627:1,Kitchen Sink
GPSR_Herstellername,1,gpsr herstellername,string:1,attributes:1,1244:1,MSI
GPSR_Manufacturer_email,1,gpsr manufacturer email,string:1,attributes:1,33564:1,info@vierol-shop.de
GPSR_url,1,gpsr url,string:1,attributes:1,33564:1,www.vierol-shop.de
Greifbereich,1,greifbereich,string:1,attributes:1,3244:1,4-22 mm (5/32-7/8 Zoll)
Griff-Eigenschaft,1,griff eigenschaft,string:1,attributes:1,,Ergonomisch und gepolstert
Griffbrett Holz,1,griffbrett holz,string:1,attributes:1,22670:1,Palisander
Griffdesign,1,griffdesign,string:1,attributes:1,177005:1,Klassisches Drei-Nieten-Design
Griffzone,1,griffzone,string:1,attributes:1,13999:1,Ergonomisch
Grillfläche,1,grillflache,string:1,attributes:1,,Groß
Grillfläche Bodenfläche,1,grillflache bodenflache,string:1,attributes:1,,ca. 15 cm x 15 cm
Größe (BxL),1,grosse bxl,string:1,attributes:1,,100 x 200 cm
Größe (Größe),1,grosse grosse,string:1,attributes:1,162041:1,140 x 200 cm
Größe (UK),1,grosse uk,string:1,attributes:1,,8
Größe (US),1,grosse us,string:1,attributes:1,,4
Größe Auflagefläche,1,grosse auflageflache,string:1,attributes:1,,XL Super Large
Größe Bundweite,1,grosse bundweite,string:1,attributes:1,,W30
Größe Erwachsene,1,grosse erwachsene,string:1,attributes:1,109677:1,XL
Größe EU,1,grosse eu,string:1,attributes:1,2994:1,44
Größe Länge,1,grosse lange,string:1,attributes:1,,L32
Größe US,1,grosse us,string:1,attributes:1,2994:1,10.5
Größe Westen Erwachsene,1,grosse westen erwachsene,string:1,attributes:1,109677:1,XL
Größen,1,grossen,string:1,attributes:1,84237:1,"8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 30, 32, 34, 36 mm"
Größenart,1,grossenart,string:1,attributes:1,,Normalgröße
Größensystem,1,grossensystem,string:1,attributes:1,15709:1,EU
Grundmaterial,1,grundmaterial,string:1,attributes:1,79656:1,"Edelstahl, Aluminium"
Gründungsjahr Marke,1,grundungsjahr marke,string:1,attributes:1,3205:1,1928
gtin,1,gtin,string:1,attributes:1,78700:1,8719115000028
Gürtelschlaufen,1,gurtelschlaufen,string:1,attributes:1,,Ja
Haartyp,1,haartyp,string:1,attributes:1,11854:1,Empfindliche Kopfhaut
Hagelschutz,1,hagelschutz,string:1,attributes:1,50457:1,Ja
Hahnlöcher,1,hahnlocher,string:1,attributes:1,260627:1,"2x (Ø35 mm, Ø28 mm)"
Hals Holz,1,hals holz,string:1,attributes:1,22670:1,Mahagoni
Haltbarkeit,1,haltbarkeit,string:1,attributes:1,,5 Jahre
Handgepäcktauglich,1,handgepacktauglich,string:1,attributes:1,,Ja
Handhabung,1,handhabung,string:1,attributes:1,238:1,Einfach
Hauptfunktion,1,hauptfunktion,string:1,attributes:1,54145:1,Entkarbonisierung
Hauptmaterial,1,hauptmaterial,string:1,attributes:1,,Nylon
Hauptverschluss,1,hauptverschluss,string:1,attributes:1,,Reißverschluss
Hauptwirkstoff,1,hauptwirkstoff,string:1,attributes:1,,Nährstoffkomplex
Hauptzusammensetzung,1,hauptzusammensetzung,string:1,attributes:1,180501:1,"Magermilchpulver, Magnesiumoxid, Kartoffelstärke, Zucker"
Hautbedürfnis,1,hautbedurfnis,string:1,attributes:1,177767:1,"Anti-Aging, Feuchtigkeit, Straffung, Ebenmäßiger Teint"
Hautfreundlichkeit,1,hautfreundlichkeit,string:1,attributes:1,36440:1,Reduziert Hautirritationen
HDMI-Anschlüsse,1,hdmi anschlusse,string:1,attributes:1,1244:1,1
Heißwasserbegrenzung,1,heisswasserbegrenzung,string:1,attributes:1,,Ja
Heizleistung,1,heizleistung,string:1,attributes:1,67720:1,150 W
Helligkeit,1,helligkeit,string:1,attributes:1,,Hoch
Helligkeit pro Meter,1,helligkeit pro meter,string:1,attributes:1,,200-300 Lumen/Meter
Herdarten,1,herdarten,string:1,attributes:1,98847:1,"Elektro, Gas, Glaskeramik, Induktion"
Herkunft,1,herkunft,string:1,attributes:1,85915:1,Deutschland
Herkunft laut Etikett,1,herkunft laut etikett,string:1,attributes:1,158928:1,Hergestellt in Taiwan
Herkunftsland Design,1,herkunftsland design,string:1,attributes:1,108782:1,Schweiz
Herstellenummer,1,herstellenummer,string:1,attributes:1,179496:1,111812
Hersteller (Europa),1,hersteller europa,string:1,attributes:1,181379:1,THULE SWEDEN AB
Hersteller (USA),1,hersteller usa,string:1,attributes:1,181379:1,THULE INC.
Hersteller Farbbezeichnung,1,hersteller farbbezeichnung,string:1,attributes:1,3034:1,NUBE
Hersteller-Code,1,hersteller code,string:1,attributes:1,4296:1,057909
Hersteller-Hotline,1,hersteller hotline,string:1,attributes:1,259347:1,4008-816-806
Hersteller-Stilnummer,1,hersteller stilnummer,string:1,attributes:1,,PUH-PO-AW23-ACC-160
Hersteller-URL,1,hersteller url,string:1,attributes:1,259347:1,www.cnyian.cn
Hersteller-Website,1,hersteller website,string:1,attributes:1,20622:1,www.vileda.de
Hersteller/Importeur (EU),1,hersteller importeur eu,string:1,attributes:1,20614:1,"E-CrossStu GmbH, Mainzer Landstr. 69, 60329 Frankfurt am Main, Deutschland"
Herstelleradresse Schweden,1,herstelleradresse schweden,string:1,attributes:1,181379:1,"Borggatan 5, 33573 Hillerstorp, Sweden"
Herstelleradresse USA,1,herstelleradresse usa,string:1,attributes:1,181379:1,"42 Silvermine Road, Seymour, CT, 06483 USA"
Herstellerfarbe,1,herstellerfarbe,string:1,attributes:1,387:1,Cloud White / Collegiate Green / Gum
Herstellerfreigabe,1,herstellerfreigabe,string:1,attributes:1,179501:1,ZF000020
Herstellerfreigabe Mercedes-Benz,1,herstellerfreigabe mercedes benz,string:1,attributes:1,,MB 229.61
Herstellerfreigabe Opel,1,herstellerfreigabe opel,string:1,attributes:1,,OV0401547
Herstellerfreigabe PSA,1,herstellerfreigabe psa,string:1,attributes:1,,"B71 2290, B71 2312"
Herstellerfreigabe Renault,1,herstellerfreigabe renault,string:1,attributes:1,,RN0710
Herstellerteilenummer,1,herstellerteilenummer,string:1,attributes:1,,03-WSC-0001
Herstellungsart,1,herstellungsart,string:1,attributes:1,262984:1,"Handgefertigt, handmontiert"
Herstellungsland (Herstellungsland),1,herstellungsland herstellungsland,string:1,attributes:1,162041:1,Deutschland
Herstellungsland_und_-region,1,herstellungsland und region,string:1,attributes:1,177846:1,Tschechische Republik
Herstellungsort,1,herstellungsort,string:1,attributes:1,,Paris
Herstellungszeitraum,1,herstellungszeitraum,string:1,attributes:1,3205:1,2020-Jetzt
Hinweis Bremsscheiben,1,hinweis bremsscheiben,string:1,attributes:1,57357:1,"Nur für Stahl-Bremsscheiben, nicht für Carbon-Keramik-Bremsscheiben"
Hitzebeständig,1,hitzebestandig,string:1,attributes:1,238:1,Ja
Hitzebeständig bis,1,hitzebestandig bis,string:1,attributes:1,45503:1,80°C
Hitzebeständigkeit,1,hitzebestandigkeit,string:1,attributes:1,79656:1,Bis 180°C
Hitzereduzierung,1,hitzereduzierung,string:1,attributes:1,262204:1,Ja
Höchstalter,1,hochstalter,string:1,attributes:1,,12 Jahre
Höhe [mm],1,hohe mm,string:1,attributes:1,57357:1,91.2
Höhe der Schubladen,1,hohe der schubladen,null:1,attributes:1,127551:1,
Höhe große Schale,1,hohe grosse schale,string:1,attributes:1,45503:1,"10,0 cm"
Höhe großes Glas,1,hohe grosses glas,string:1,attributes:1,,12.9 cm
Höhe Holzzylinder,1,hohe holzzylinder,string:1,attributes:1,,"ca. 14,5 cm"
Höhe in cm,1,hohe in cm,string:1,attributes:1,,4
Höhe Karaffe,1,hohe karaffe,string:1,attributes:1,,27.2 cm
Höhe kleine Schale,1,hohe kleine schale,string:1,attributes:1,45503:1,"6,0 cm"
Höhe kleines Glas,1,hohe kleines glas,string:1,attributes:1,,9.5 cm
Höhe Schutzhülle,1,hohe schutzhulle,string:1,attributes:1,261011:1,225 cm
Höhe Wurfholz,1,hohe wurfholz,string:1,attributes:1,,ca. 22 cm
Höhenverstellbereich,1,hohenverstellbereich,string:1,attributes:1,8012:1,27 - 41 cm
Hüftumfang,1,huftumfang,string:1,attributes:1,36440:1,100-135 cm
IK-Schutz,1,ik schutz,string:1,attributes:1,20697:1,IK07
Illustrationen,1,illustrationen,string:1,attributes:1,15480:1,"Liebevolle, Detailreiche Bilder"
Importeur/EC REP,1,importeur ec rep,string:1,attributes:1,177005:1,"Depha GmbH, Hansestr. 88, 38112 Braunschweig, Germany"
Inbusschlüssel Größen,1,inbusschlussel grossen,string:1,attributes:1,,"2.5 mm, 3 mm, 4 mm, 5 mm, 6 mm"
Industriestandards,1,industriestandards,string:1,attributes:1,,"ASTM USA D3306/D4656, SAE J1034, BS 6580:2010, UNE 26-361-88/1"
Inhalt HeadlightCoating,1,inhalt headlightcoating,string:1,attributes:1,179448:1,50 ml
Inhalt HeadlightPolish,1,inhalt headlightpolish,string:1,attributes:1,179448:1,250 ml
Inhaltseinheit,1,inhaltseinheit,string:1,attributes:1,,Liter
Inhibitor-Typ,1,inhibitor typ,string:1,attributes:1,,"Organisch, Silikat"
Inklusive Zubehör,1,inklusive zubehor,string:1,attributes:1,156104:1,Ja
Innen-Durchmesser,1,innen durchmesser,string:1,attributes:1,36624:1,75 mm
Innenaufteilung,1,innenaufteilung,string:1,attributes:1,,"Hauptfach, Packgurte"
Innenausstattung,1,innenausstattung,string:1,attributes:1,64637:1,Profil-Schaumstoff in Deckel und Boden
Innendurchmesser 1 [mm],1,innendurchmesser 1 mm,string:1,attributes:1,170141:1,25
Innendurchmesser 2 [mm],1,innendurchmesser 2 mm,string:1,attributes:1,170141:1,40
Innenfarbe,1,innenfarbe,string:1,attributes:1,2994:1,Türkis
Innenfutter,1,innenfutter,string:1,attributes:1,177076:1,Herausnehmbar
Innenfutter waschbar,1,innenfutter waschbar,string:1,attributes:1,177076:1,Ja
Innenmaße (ca.),1,innenmasse ca,string:1,attributes:1,64637:1,"26,5 x 17,8 - 21,5 x 6 cm"
Innenmaterial/Decksohle,1,innenmaterial decksohle,string:1,attributes:1,11504:1,Mikrofaser
Installationsmethode,1,installationsmethode,string:1,attributes:1,,"Über die Tür hängend, Wandmontage"
Instrument,1,instrument,string:1,attributes:1,41431:1,E-Gitarre
Instrumententyp,1,instrumententyp,string:1,attributes:1,33034:1,Klassische Gitarre
Integriertes Mikrofon,1,integriertes mikrofon,string:1,attributes:1,,Ja
Integriertes Thermometer,1,integriertes thermometer,string:1,attributes:1,81464:1,Ja
Intelligente Steuerung,1,intelligente steuerung,string:1,attributes:1,,Ja
Internationale Größe,1,internationale grosse,string:1,attributes:1,,M
Interne Artikelnummer,1,interne artikelnummer,string:1,attributes:1,18276:1,A11-LEQISMART
ISBN-10,1,isbn 10,string:1,attributes:1,15480:1,3789141259
ISO-Größe,1,iso grosse,string:1,attributes:1,,0
Isolierung,1,isolierung,string:1,attributes:1,260835:1,Ja
Item Specific: Absatzhöhe,1,item specific absatzhohe,string:1,attributes:1,3034:1,"Flach (unter 2,5 cm)"
Item Specific: Anzahl der Einheiten,1,item specific anzahl der einheiten,string:1,attributes:1,103428:1,1
Item Specific: Besonderheiten,1,item specific besonderheiten,string:1,attributes:1,103428:1,"Geschwungenes Design, Ergonomischer Henkel, Tropffreier Ausguss"
Item Specific: EAN,1,item specific ean,string:1,attributes:1,15709:1,4067983746314
Item Specific: Innensohlenmaterial,1,item specific innensohlenmaterial,string:1,attributes:1,3034:1,Textil
Item Specific: Laufsohlenmaterial,1,item specific laufsohlenmaterial,string:1,attributes:1,3034:1,Gummi
Item Specific: Marke,1,item specific marke,string:1,attributes:1,15709:1,Puma
Item Specific: Produktart,1,item specific produktart,string:1,attributes:1,15709:1,Sportschuh
Item Specific: Schuhgröße EU,1,item specific schuhgrosse eu,string:1,attributes:1,15709:1,38
Item Specific: Zimmer,1,item specific zimmer,string:1,attributes:1,103428:1,"Küche, Esszimmer"
item_specific_Anzahl_der_Teile,1,item specific anzahl der teile,string:1,attributes:1,20696:1,2
item_specific_Durchmesser,1,item specific durchmesser,string:1,attributes:1,260457:1,180 mm
Item_Specific_Durchmesser,1,item specific durchmesser,string:1,attributes:1,109065:1,35.5 cm
item_specific_Fassungsvermögen,1,item specific fassungsvermogen,string:1,attributes:1,20696:1,"35,5 cl"
Item_Specific_Geeignet_für,1,item specific geeignet fur,string:1,attributes:1,109065:1,"Gasherd, Elektroherd, Induktionsherd, Grill, Backofen"
Item_Specific_Griffmaterial,1,item specific griffmaterial,string:1,attributes:1,109065:1,Gusseisen
item_specific_Herstellernummer,1,item specific herstellernummer,string:1,attributes:1,65643:1,TZ80002A
item_specific_Höhe,1,item specific hohe,string:1,attributes:1,20696:1,9 cm
Item_Specific_Kapazität,1,item specific kapazitat,string:1,attributes:1,87141:1,"4,5 L"
item_specific_Länge,1,item specific lange,string:1,attributes:1,260457:1,1000 mm
Item_Specific_Montage_erforderlich,1,item specific montage erforderlich,string:1,attributes:1,19265:1,Ja
item_specific_Muster,1,item specific muster,string:1,attributes:1,20696:1,Einfarbig
item_specific_Set_enthält,1,item specific set enthalt,string:1,attributes:1,20696:1,Trinkgläser
Item_Specific_Spülmaschinengeeignet,1,item specific spulmaschinengeeignet,string:1,attributes:1,109065:1,Nein
item_specific_Stil,1,item specific stil,string:1,attributes:1,20696:1,Modern
Item_Specific_Stil,1,item specific stil,string:1,attributes:1,19265:1,Modern
item_specific_Thema,1,item specific thema,string:1,attributes:1,20696:1,"Getränke, Party"
item_specific_Zimmer,1,item specific zimmer,string:1,attributes:1,20696:1,"Küche, Esszimmer"
Item_Specific_Zimmer,1,item specific zimmer,string:1,attributes:1,19265:1,"Arbeitszimmer, Büro"
item_specific_Zustand,1,item specific zustand,string:1,attributes:1,260457:1,Neu
Item-Specific: Anzahl der Fritteusenkörbe,1,item specific anzahl der fritteusenkorbe,string:1,attributes:1,185033:1,2
Item-Specific: Besonderheiten,1,item specific besonderheiten,string:1,attributes:1,185033:1,"Dual-Zone Technologie, Digitalanzeige, Timer, Voreingestellte Programme, Spülmaschinenfeste Körbe"
Item-Specific: EAN,1,item specific ean,string:1,attributes:1,185033:1,20001500
Item-Specific: Farbe,1,item specific farbe,string:1,attributes:1,185033:1,Schwarz
Item-Specific: Fassungsvermögen,1,item specific fassungsvermogen,string:1,attributes:1,185033:1,9 L
Item-Specific: Herstellernummer,1,item specific herstellernummer,string:1,attributes:1,185033:1,KDF-5517DTW
Item-Specific: Marke,1,item specific marke,string:1,attributes:1,185033:1,LLIVEKIT
Item-Specific: Produktart,1,item specific produktart,string:1,attributes:1,185033:1,Heißluftfritteuse
Item-Specific: Steuerung,1,item specific steuerung,string:1,attributes:1,185033:1,Digital
Kabeldurchmesser,1,kabeldurchmesser,string:1,attributes:1,175736:1,"3.5mm, 5mm, 7mm, 8mm, 9mm, 13mm"
Kabellänge (m),1,kabellange m,string:1,attributes:1,20614:1,4
Kabelloser Ladestandard,1,kabelloser ladestandard,string:1,attributes:1,20349:1,MagSafe
Kabelschutz,1,kabelschutz,string:1,attributes:1,42284:1,Vorhanden
Käfigmaterial,1,kafigmaterial,string:1,attributes:1,36624:1,Messing
Kältemittelmenge,1,kaltemittelmenge,string:1,attributes:1,,12 g
Kaltstartstrom (CCA),1,kaltstartstrom cca,string:1,attributes:1,49782:1,190 A
Kannenmaterial,1,kannenmaterial,string:1,attributes:1,184665:1,Thermoskanne
Kapazität (Liter),1,kapazitat liter,string:1,attributes:1,54145:1,11500
Kapazität pro Modul,1,kapazitat pro modul,string:1,attributes:1,170083:1,8 GB
Kartenart,1,kartenart,string:1,attributes:1,138910:1,Doppelkarten
Kartenfächer,1,kartenfacher,string:1,attributes:1,2996:1,Ja
Kartuschentyp,1,kartuschentyp,string:1,attributes:1,,Keramikkartusche
Katalysator-Kompatibilität,1,katalysator kompatibilitat,string:1,attributes:1,179496:1,Ja
Kategorie (General),1,kategorie general,string:1,attributes:1,177846:1,Garten & Heimwerken > Baumarkt > Werkzeuge > Handwerkzeuge > Multitools
Kategorie (generisch),1,kategorie generisch,string:1,attributes:1,180407:1,"Auto & Motorrad > KFZ-Ersatzteile > Antrieb, Motoren & Getriebe"
Kategorie (text_features),1,kategorie text features,string:1,attributes:1,9047:1,Bücher > Sachbücher > Biografien & Erinnerungen
Kategorie (Text),1,kategorie text,string:1,attributes:1,20460:1,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken & Spannbettlaken"
Kategorie (Top Level),1,kategorie top level,string:1,attributes:1,9047:1,Bücher & Zeitschriften > Sachbücher > Politik & Wirtschaft
Kategorie Bezeichnung,1,kategorie bezeichnung,string:1,attributes:1,2994:1,Sport > Sportbekleidung & -schuhe > Sportschuhe > Hallenschuhe
Kategorie ID,1,kategorie id,string:1,attributes:1,174030:1,131090
Kategorie Pfad (Allgemein),1,kategorie pfad allgemein,string:1,attributes:1,33665:1,Auto & Motorrad: Teile > Autoteile & Zubehör > Motoren & Motorenteile > Dichtungen & Montageteile > Zylinderkopfdichtungen
Kategorie_Listing,1,kategorie listing,string:1,attributes:1,156104:1,Musikinstrumente > Saiteninstrumente > Gitarren > Akustikgitarren
Kategorie_Name,1,kategorie name,string:1,attributes:1,11195:1,Drucker-Zubehör > Toner
Kategorie_Pfad_Detailliert,1,kategorie pfad detailliert,string:1,attributes:1,16061:1,Kleidung & Accessoires > Herrenschuhe > Sneaker
Kategorie_Text,1,kategorie text,string:1,attributes:1,1244:1,"Computer, Tablets & Netzwerk > Computer-Komponenten & -Teile > Motherboards"
Kategorie-Breadcrumb,1,kategorie breadcrumb,string:1,attributes:1,20444:1,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche & Kissenbezüge > Spannbettlaken"
Kederleiste Durchmesser,1,kederleiste durchmesser,string:1,attributes:1,,"5,8/7,2 mm"
Kernbohrer,1,kernbohrer,string:1,attributes:1,50382:1,Nein
Kernmaterial,1,kernmaterial,string:1,attributes:1,,Tonnentaschen-Federkern
Kettendicke,1,kettendicke,string:1,attributes:1,58100:1,22 mm
Kettendurchmesser,1,kettendurchmesser,string:1,attributes:1,58100:1,7 mm
Kettennieter integriert,1,kettennieter integriert,string:1,attributes:1,,Ja
Klimaklasse,1,klimaklasse,string:1,attributes:1,,SN/N/T/ST
Klimaregulierend,1,klimaregulierend,string:1,attributes:1,66728:1,Ja
Klingenanzahl,1,klingenanzahl,string:1,attributes:1,47931:1,Doppelklinge
Klingendekor,1,klingendekor,string:1,attributes:1,177005:1,Lasergravur in Damast-Optik
Klingenhärtung,1,klingenhartung,string:1,attributes:1,177005:1,FRIODUR® eisgehärtet
