category_id,breadcrumb,kaufland_category_id,match_method,match_key
6554461,Handys & Kommunikation > Handy-Zubehör > KFZ-Freisprechanlagen,,,
6554462,Handys & Kommunikation > Handy-Zubehör > Ladegeräte & Dockingstationen,,,
6554463,Handys & Kommunikation > Handy-Zubehör > Lautsprecher & Soundsysteme,,,
6554464,Handys & Kommunikation > Handy-Zubehör > Oberschalen & Designfolien,,,
6554465,Handys & Kommunikation > Handy-Zubehör > Signalverstärker,,,
6554466,Handys & Kommunikation > Handy-Zubehör > Sonstige,,,
6554467,Handys & Kommunikation > Handy-Zubehör > Speicherkarten,39721,suffix_1,Speicherkarten
6554468,Handys & Kommunikation > Handy-Zubehör > Speicherkartenleser & -adapter,,,
6554469,Handys & Kommunikation > Handy-Zubehör > Staubschutzstecker,,,
6554470,Handys & Kommunikation > Handy-Zubehör > Taschen & Schutzhüllen,,,
6554471,Handys & Kommunikation > Handy-Zubehör > Transmitter,,,
6554472,Handys & Kommunikation > Handy-Zubehör > Zubehörpakete,,,
6551293,Handys & Kommunikation > Handys & Smartphones,,,
6554473,Handys & Kommunikation > Handys & Smartphones > Sonstige,,,
6551294,Handys & Kommunikation > PDA-Zubehör,,,
6554474,Handys & Kommunikation > PDA-Zubehör > SIM-Karten-Zubehör,,,
6551295,Handys & Kommunikation > PDAs,,,
6554476,Handys & Kommunikation > PDAs > SIM-Karten-Zubehör,,,
6551296,Handys & Kommunikation > SIM- & Telefonkarten,,,
6554477,Handys & Kommunikation > SIM- & Telefonkarten > SIM-Karten,,,
6554479,Handys & Kommunikation > SIM- & Telefonkarten > SIM-Karten-Zubehör,,,
6554480,Handys & Kommunikation > SIM- & Telefonkarten > Telefon- & Aufladekarten,,,
6554481,Handys & Kommunikation > SIM- & Telefonkarten > Telefon-Headsets,,,
6551297,Handys & Kommunikation > Smartwatch-Zubehör,,,
6554482,Handys & Kommunikation > Smartwatch-Zubehör > Displayschutzfolien,,,
6554483,Handys & Kommunikation > Smartwatch-Zubehör > Ladegeräte & Dockingstationen,,,
6554485,Handys & Kommunikation > Smartwatch-Zubehör > Schutzhüllen,,,
6554486,Handys & Kommunikation > Smartwatch-Zubehör > Sonstige,,,
6554488,Handys & Kommunikation > Smartwatch-Zubehör > Uhrenarmbänder,42621,suffix_1,Uhrenarmbänder
6551298,Handys & Kommunikation > Smartwatches,67942,suffix_1,Smartwatches
6554491,Handys & Kommunikation > Smartwatches > Sonstige,,,
6551299,Handys & Kommunikation > Sonstige,,,
6554492,Handys & Kommunikation > Sonstige > Sonstige,,,
6551300,Handys & Kommunikation > Vintage-Festnetztelefone,,,
6554493,Handys & Kommunikation > Vintage-Festnetztelefone > Sonstige,,,
6551301,Handys & Kommunikation > Vintage-Handys,,,
6554494,Handys & Kommunikation > Vintage-Handys > Sonstige,,,
6551070,Haushaltsgeräte,9941,suffix_1,Haushaltsgeräte
6551302,Haushaltsgeräte > Backöfen & Herde,,,
6554495,Haushaltsgeräte > Backöfen & Herde > Backöfen,52121,suffix_2,Backöfen & Herde > Backöfen
6554496,Haushaltsgeräte > Backöfen & Herde > Backofen- & Herdteile,,,
6554497,Haushaltsgeräte > Backöfen & Herde > Backofen- & Herdzubehör,,,
6554498,Haushaltsgeräte > Backöfen & Herde > Dunstabzugshauben,33471,suffix_1,Dunstabzugshauben
6554499,Haushaltsgeräte > Backöfen & Herde > Herde,,,
6554500,Haushaltsgeräte > Backöfen & Herde > Kochfelder,33351,suffix_2,Backöfen & Herde > Kochfelder
6554501,Haushaltsgeräte > Backöfen & Herde > Sonstige,,,
6551303,Haushaltsgeräte > Gefriergeräte & Kühlschränke,,,
6554502,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Backofen- & Herdzubehör,,,
6554504,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Gefriergeräte,33801,suffix_1,Gefriergeräte
6554505,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Gefriergeräte- & Kühlschrankteile,,,
6554506,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Kombinationsgeräte,,,
6554507,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Kühlschränke,33781,suffix_1,Kühlschränke
6554508,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Weinkühlschränke,33691,suffix_1,Weinkühlschränke
6554509,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Zapfanlagen,,,
6551304,Haushaltsgeräte > Geschirrspülmaschinen,,,
6554510,Haushaltsgeräte > Geschirrspülmaschinen > Gefriergeräte- & Kühlschrankteile,,,
6554511,Haushaltsgeräte > Geschirrspülmaschinen > Geschirrspüler,33971,suffix_1,Geschirrspüler
6554513,Haushaltsgeräte > Geschirrspülmaschinen > Geschirrspülerteile,,,
6551305,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen",,,
6554514,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Ersatzteile",,,
6554515,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Espresso- & Cappucinomaschinen",,,
6554516,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Espressokocher & Mokkakannen",,,
6554517,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Filter-Kaffeemaschinen",,,
6554518,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Geschirrspülerteile",,,
6554519,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeebereiter",20601,suffix_1,Kaffeebereiter
6554520,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeemühlen",34371,suffix_1,Kaffeemühlen
6554521,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeepad- & Kapselmaschinen",,,
6554522,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeeröster",,,
6554524,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeevollautomaten",11171,suffix_1,Kaffeevollautomaten
6554527,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Milchaufschäumer",10201,suffix_1,Milchaufschäumer
6554528,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Sonstige",,,
6554529,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Teemaschinen",63011,suffix_1,Teemaschinen
6554531,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Zubehör",,,
6551306,Haushaltsgeräte > Kleingeräte Haushalt,,,
6554534,Haushaltsgeräte > Kleingeräte Haushalt > Bügeleisen,10821,suffix_1,Bügeleisen
6554536,Haushaltsgeräte > Kleingeräte Haushalt > Dampfbürsten,,,
6554537,Haushaltsgeräte > Kleingeräte Haushalt > Dampfreiniger,31991,suffix_1,Dampfreiniger
6554538,Haushaltsgeräte > Kleingeräte Haushalt > Dampfreiniger-Ersatzteile,,,
6554539,Haushaltsgeräte > Kleingeräte Haushalt > Fusselrasierer,,,
6554540,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen,10911,suffix_1,Nähmaschinen
6554542,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör,,,
6559332,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Ersatzteile,,,
6559333,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Gebrauchsanleitungen,,,
6559334,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Nähfüße,,,
6559335,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Nähmaschinennadeln,,,
6559337,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Sonstige,,,
6559338,Haushaltsgeräte > Kleingeräte Haushalt > Nähmaschinen-Zubehör > Spulen,,,
6554543,Haushaltsgeräte > Kleingeräte Haushalt > Schuhputzmaschinen,31981,suffix_1,Schuhputzmaschinen
6554544,Haushaltsgeräte > Kleingeräte Haushalt > Sonstige,,,
6554545,Haushaltsgeräte > Kleingeräte Haushalt > Wetterstationen,,,
6551307,Haushaltsgeräte > Kleingeräte Küche,,,
6554546,Haushaltsgeräte > Kleingeräte Küche > Allesschneider & Elektromesser,,,
6554547,Haushaltsgeräte > Kleingeräte Küche > Brotbackautomaten,10061,suffix_1,Brotbackautomaten
6554548,Haushaltsgeräte > Kleingeräte Küche > Crepemaker,,,
6554549,Haushaltsgeräte > Kleingeräte Küche > Dörrgeräte,,,
6554550,Haushaltsgeräte > Kleingeräte Küche > Eierkocher,10131,suffix_1,Eierkocher
6554551,Haushaltsgeräte > Kleingeräte Küche > Eiscreme-Maschinen,,,
6554553,Haushaltsgeräte > Kleingeräte Küche > Eiswürfelbereiter,10291,suffix_1,Eiswürfelbereiter
6554554,Haushaltsgeräte > Kleingeräte Küche > Elektrische Dampfgarer,,,
6554555,Haushaltsgeräte > Kleingeräte Küche > Elektrische Dosenöffner,,,
6554556,Haushaltsgeräte > Kleingeräte Küche > Elektrische Fondue-Sets,,,
6554557,Haushaltsgeräte > Kleingeräte Küche > Elektrische Pfannen & Woks,,,
6554558,Haushaltsgeräte > Kleingeräte Küche > Entsafter & Saftpressen,,,
6554559,Haushaltsgeräte > Kleingeräte Küche > Ersatzteile,,,
6554560,Haushaltsgeräte > Kleingeräte Küche > Fleischwölfe,61491,suffix_1,Fleischwölfe
6554561,Haushaltsgeräte > Kleingeräte Küche > Folienschweißgeräte,,,
6554562,Haushaltsgeräte > Kleingeräte Küche > Fritteusen,,,
6554564,Haushaltsgeräte > Kleingeräte Küche > Getreidemühlen & -flocker,,,
6554566,Haushaltsgeräte > Kleingeräte Küche > Halogenöfen,,,
6554567,Haushaltsgeräte > Kleingeräte Küche > Handmixer,11131,suffix_1,Handmixer
6554568,Haushaltsgeräte > Kleingeräte Küche > Heiß- & Kaltwasserspender,,,
6554569,Haushaltsgeräte > Kleingeräte Küche > Hot Dog Maker,,,
6554570,Haushaltsgeräte > Kleingeräte Küche > Joghurtbereiter,,,
6554571,Haushaltsgeräte > Kleingeräte Küche > Kochplatten,45411,suffix_1,Kochplatten
6554573,Haushaltsgeräte > Kleingeräte Küche > Kochthermometer,,,
6554574,Haushaltsgeräte > Kleingeräte Küche > Kontaktgrills & Sandwichmaker,,,
6554575,Haushaltsgeräte > Kleingeräte Küche > Küchenmaschinen,10331,suffix_1,Küchenmaschinen
6554576,Haushaltsgeräte > Kleingeräte Küche > Mikrowellen,10411,suffix_1,Mikrowellen
6554577,Haushaltsgeräte > Kleingeräte Küche > Mikrowellenteile,,,
6554578,Haushaltsgeräte > Kleingeräte Küche > Mini-Backöfen,,,
6554579,Haushaltsgeräte > Kleingeräte Küche > Nachtisch- & Donutzubereiter,,,
6554580,Haushaltsgeräte > Kleingeräte Küche > Nudelmaschinen,10231,suffix_1,Nudelmaschinen
6554581,Haushaltsgeräte > Kleingeräte Küche > Pie-Maker,,,
6554582,Haushaltsgeräte > Kleingeräte Küche > Popcornmaschinen,9991,suffix_1,Popcornmaschinen
6554583,Haushaltsgeräte > Kleingeräte Küche > Raclettes,10091,suffix_1,Raclettes
6554584,Haushaltsgeräte > Kleingeräte Küche > Reiskocher,10111,suffix_1,Reiskocher
6554585,Haushaltsgeräte > Kleingeräte Küche > Rotisserie,,,
6554586,Haushaltsgeräte > Kleingeräte Küche > Rührmaschinen,,,
6554587,Haushaltsgeräte > Kleingeräte Küche > Schnellkochtöpfe,11841,suffix_1,Schnellkochtöpfe
6554588,Haushaltsgeräte > Kleingeräte Küche > Schokoladenbrunnen,10041,suffix_1,Schokoladenbrunnen
6554589,Haushaltsgeräte > Kleingeräte Küche > Schongarer,,,
6554590,Haushaltsgeräte > Kleingeräte Küche > Slush Eis Maschinen,,,
6554591,Haushaltsgeräte > Kleingeräte Küche > Sonstige,,,
6554592,Haushaltsgeräte > Kleingeräte Küche > Stabmixer,11111,suffix_1,Stabmixer
6554593,Haushaltsgeräte > Kleingeräte Küche > Standmixer,11101,suffix_1,Standmixer
6554594,Haushaltsgeräte > Kleingeräte Küche > Toaster,10071,suffix_1,Toaster
6554595,Haushaltsgeräte > Kleingeräte Küche > Waffeleisen,10101,suffix_1,Waffeleisen
6554596,Haushaltsgeräte > Kleingeräte Küche > Warm- & Frischhalteplatten,,,
6554597,Haushaltsgeräte > Kleingeräte Küche > Wasserkocher,10311,suffix_1,Wasserkocher
6554598,Haushaltsgeräte > Kleingeräte Küche > Wasserkocher & Toaster Sets,,,
6554599,Haushaltsgeräte > Kleingeräte Küche > Zubehör,,,
6554603,Haushaltsgeräte > Kleingeräte Küche > Zuckerwattemaschinen,68929,suffix_1,Zuckerwattemaschinen
6551308,Haushaltsgeräte > Klimaanlagen & Heizgeräte,,,
6554604,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte,,,
6559339,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte > Fenster- & Wandklimageräte,,,
6559342,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte > Heizgeräte,,,
6559343,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte > Mobile Klimageräte,,,
6559344,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte > Mobile Verdampfungskühler,,,
6559345,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Klimageräte & Heizgeräte > PTAC-Klimaanlagen,,,
6554605,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Sonstige,,,
6554606,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung,,,
6559346,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Deckenventilatoren,41871,suffix_1,Deckenventilatoren
6559347,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Ersatzteile,,,
6559348,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Klimaanlagen- & Luftfilter,,,
6559349,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Luftbefeuchter,31951,suffix_1,Luftbefeuchter
6559350,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Luftentfeuchter,,,
6559351,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Luftreiniger,31971,suffix_1,Luftreiniger
6559352,Haushaltsgeräte > Klimaanlagen & Heizgeräte > Ventilatoren & Luftbehandlung > Stand- & Tischventilatoren,,,
6551309,Haushaltsgeräte > Sonstige,,,
6554607,Haushaltsgeräte > Sonstige > Akku-Ladegeräte,,,
6554608,Haushaltsgeräte > Sonstige > Gegensprechanlagen,,,
6554609,Haushaltsgeräte > Sonstige > Geldscheinprüfgeräte,,,
6554610,Haushaltsgeräte > Sonstige > Rauchmelder,29981,suffix_1,Rauchmelder
6554611,Haushaltsgeräte > Sonstige > Schlüsselfinder,,,
6554612,Haushaltsgeräte > Sonstige > Sonstige,,,
6554614,Haushaltsgeräte > Sonstige > Waschmaschinen- & Trocknerteile,,,
6554616,Haushaltsgeräte > Sonstige > Zeitschaltuhren,58281,suffix_1,Zeitschaltuhren
6551310,Haushaltsgeräte > Staubsauger & Zubehör,32001,suffix_1,Staubsauger & Zubehör
6554617,Haushaltsgeräte > Staubsauger & Zubehör > Sonstige,,,
6554619,Haushaltsgeräte > Staubsauger & Zubehör > Staubsauger,,,
6554621,Haushaltsgeräte > Staubsauger & Zubehör > Staubsauger-Ersatzteile,,,
6554622,Haushaltsgeräte > Staubsauger & Zubehör > Staubsaugerbeutel,22691,suffix_1,Staubsaugerbeutel
6554623,Haushaltsgeräte > Staubsauger & Zubehör > Ventilatoren & Luftbehandlung,,,
6554629,Haushaltsgeräte > Staubsauger & Zubehör > Ventilatoren & Luftbehandlung,,,
6559353,Haushaltsgeräte > Staubsauger & Zubehör > Ventilatoren & Luftbehandlung > Ersatzteile,,,
6554630,Haushaltsgeräte > Staubsauger & Zubehör > Waschsauger,,,
6551311,Haushaltsgeräte > Vintage-Handys,,,
6554631,Haushaltsgeräte > Vintage-Handys > Sonstige,,,
6551312,Haushaltsgeräte > Waschmaschinen & Trockner,,,
6554632,Haushaltsgeräte > Waschmaschinen & Trockner > Sonstige,,,
6554633,Haushaltsgeräte > Waschmaschinen & Trockner > Trockner,,,
6554634,Haushaltsgeräte > Waschmaschinen & Trockner > Waschmaschinen,34101,suffix_1,Waschmaschinen
6554636,Haushaltsgeräte > Waschmaschinen & Trockner > Waschmaschinen- & Trocknerteile,,,
6554637,Haushaltsgeräte > Waschmaschinen & Trockner > Waschtrockner,69319,suffix_1,Waschtrockner
6551071,Haustierbedarf,,,
6551313,Haustierbedarf > Fische & Aquarien,,,
6554638,Haustierbedarf > Fische & Aquarien > Aquarien,44171,suffix_1,Aquarien
6554639,Haustierbedarf > Fische & Aquarien > Arzneimittel & Pflege,,,
6554641,Haustierbedarf > Fische & Aquarien > Beleuchtung & Abdeckungen,,,
6554643,Haustierbedarf > Fische & Aquarien > Bodengrund,,,
6554644,Haustierbedarf > Fische & Aquarien > CO2 Ausstattung,,,
6554645,Haustierbedarf > Fische & Aquarien > Dekorationen,,,
6554646,Haustierbedarf > Fische & Aquarien > Filter,,,
6554647,Haustierbedarf > Fische & Aquarien > Filterzubehör,,,
6554648,Haustierbedarf > Fische & Aquarien > Futter,,,
6554649,Haustierbedarf > Fische & Aquarien > Futterautomaten,69645,suffix_1,Futterautomaten
6554650,Haustierbedarf > Fische & Aquarien > Heizungen & Kühlungen,,,
6554651,Haustierbedarf > Fische & Aquarien > Luftausströmer,,,
6554652,Haustierbedarf > Fische & Aquarien > Luftpumpen,15181,suffix_1,Luftpumpen
6554654,Haustierbedarf > Fische & Aquarien > Messgeräte & Regler,,,
6554655,Haustierbedarf > Fische & Aquarien > Pflanzen,24421,suffix_1,Pflanzen
6554656,Haustierbedarf > Fische & Aquarien > Reinigung & Wartung,,,
6554657,Haustierbedarf > Fische & Aquarien > Rohre & Schläuche,,,
6554659,Haustierbedarf > Fische & Aquarien > Sonstige,,,
6554660,Haustierbedarf > Fische & Aquarien > Umkehrosmose,,,
6554661,Haustierbedarf > Fische & Aquarien > UV-C Wasserklärer,,,
6554662,Haustierbedarf > Fische & Aquarien > Wasserpumpen,,,
6554663,Haustierbedarf > Fische & Aquarien > Wassertests & -aufbereitung,,,
6551314,Haustierbedarf > Geflügelhaltung,,,
6554664,Haustierbedarf > Geflügelhaltung > Sonstige,,,
6551316,Haustierbedarf > Hunde,,,
6554665,Haustierbedarf > Hunde > Betten,,,
6554666,Haustierbedarf > Hunde > Decken,4861,suffix_1,Decken
6554667,Haustierbedarf > Hunde > Drahtkäfige,,,
6554668,Haustierbedarf > Hunde > Gehege & Zäune,,,
6554669,Haustierbedarf > Hunde > Geruchs- & Fleckenentferner,,,
6554670,Haustierbedarf > Hunde > Geschirre,,,
6554671,Haustierbedarf > Hunde > Halsbänder,,,
6554672,Haustierbedarf > Hunde > Hundefutter,50221,suffix_1,Hundefutter
6554673,Haustierbedarf > Hunde > Hundehütten,50111,suffix_1,Hundehütten
6554674,Haustierbedarf > Hunde > Hundeklappen,,,
6554675,Haustierbedarf > Hunde > Hundekotentsorgung,,,
6554676,Haustierbedarf > Hunde > Hundemarken,,,
6554678,Haustierbedarf > Hunde > Hygiene & Gesundheit,,,
6559354,Haustierbedarf > Hunde > Hygiene & Gesundheit > Augenpflege,,,
6559355,Haustierbedarf > Hunde > Hygiene & Gesundheit > Entwurmungskuren,,,
6559356,Haustierbedarf > Hunde > Hygiene & Gesundheit > Haut- & Fellpflege,,,
6559357,Haustierbedarf > Hunde > Hygiene & Gesundheit > Mundhygiene,,,
6559359,Haustierbedarf > Hunde > Hygiene & Gesundheit > Ohrenpflege,,,
6559360,Haustierbedarf > Hunde > Hygiene & Gesundheit > Sonstige,,,
6559364,Haustierbedarf > Hunde > Hygiene & Gesundheit > Vitamine & Zusätze,,,
6554679,Haustierbedarf > Hunde > Kausnacks & Leckerlis,,,
6554680,Haustierbedarf > Hunde > Kleidung & Schuhe,,,
6554681,Haustierbedarf > Hunde > Körper- & Fellpflege,,,
6559365,"Haustierbedarf > Hunde > Körper- & Fellpflege > Bürsten, Kämme & Harken",,,
6559366,Haustierbedarf > Hunde > Körper- & Fellpflege > Pfoten- & Krallenpflege,,,
6559367,Haustierbedarf > Hunde > Körper- & Fellpflege > Scheren & Schermaschinen,,,
6559368,Haustierbedarf > Hunde > Körper- & Fellpflege > Shampoos & Waschartikel,,,
6559369,Haustierbedarf > Hunde > Körper- & Fellpflege > Sonstige,,,
6559371,Haustierbedarf > Hunde > Körper- & Fellpflege > Trimmtische,,,
6554682,Haustierbedarf > Hunde > Kostüme,20701,suffix_1,Kostüme
6554684,Haustierbedarf > Hunde > Leinen & Halfter,,,
6554686,Haustierbedarf > Hunde > Näpfe,,,
6554687,Haustierbedarf > Hunde > Schilder & Plaketten,,,
6554688,Haustierbedarf > Hunde > Sicherheits- & Schwimmwesten,,,
6554689,Haustierbedarf > Hunde > Sonstige,,,
6554691,Haustierbedarf > Hunde > Spielzeug,,,
6554693,Haustierbedarf > Hunde > Training & Gehorsamkeit,,,
6559372,Haustierbedarf > Hunde > Training & Gehorsamkeit > Agility Training,,,
6559373,Haustierbedarf > Hunde > Training & Gehorsamkeit > Anti-Bell Artikel,,,
6559374,Haustierbedarf > Hunde > Training & Gehorsamkeit > Clicker,50081,suffix_1,Clicker
6559375,Haustierbedarf > Hunde > Training & Gehorsamkeit > Dummies,,,
6559376,Haustierbedarf > Hunde > Training & Gehorsamkeit > Leckerlibeutel,,,
