category_id,breadcrumb,kaufland_category_id,match_method,match_key
6563226,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Kapuzenpullover,69009,suffix_1,Kapuzenpullover
6563227,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Kleider,21271,suffix_1,Kleider
6563228,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Leggings,22031,suffix_1,Leggings
6563231,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Overalls,21251,suffix_1,Overalls
6563235,Kleidung & Accessoires > Kinder > Mädchen > Mode für Mädchen > Shorts,21971,suffix_1,Shorts
6564242,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Fitnessmode > Kurze Sporthosen,69413,suffix_1,Kurze Sporthosen
6564245,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Fitnessmode > Sportjacken,52661,suffix_1,Sportjacken
6564246,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Fitnessmode > Sporttops,63881,suffix_1,Sporttops
6563244,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Jeans,21911,suffix_1,Jeans
6563249,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Shorts,21971,suffix_1,Shorts
6563250,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Socken,24061,suffix_1,Socken
6559974,Kleidung & Accessoires > Spezielle Anlässe > Accessoires für Babys > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6563262,Kleidung & Accessoires > Spezielle Anlässe > Hochzeit & Besondere Anlässe > Braut-Accessoires > Handschuhe,27131,suffix_1,Handschuhe
6559983,Kleidung & Accessoires > Spezielle Anlässe > Hochzeit & Besondere Anlässe > Brautjungfernkleider,22891,suffix_1,Brautjungfernkleider
6563271,Kleidung & Accessoires > Spezielle Anlässe > Hochzeit & Besondere Anlässe > Herren - Besondere Anlässe > Accessoires,1851,suffix_1,Accessoires
6563274,Kleidung & Accessoires > Spezielle Anlässe > Hochzeit & Besondere Anlässe > Herren - Besondere Anlässe > Jacken,21201,suffix_1,Jacken
6563277,Kleidung & Accessoires > Spezielle Anlässe > Hochzeit & Besondere Anlässe > Herren - Besondere Anlässe > Westen,21221,suffix_1,Westen
6560001,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Accessoires,1851,suffix_1,Accessoires
6563281,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Accessoires > Brillen,27961,suffix_1,Brillen
6563286,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Accessoires > Handschuhe,27131,suffix_2,Accessoires > Handschuhe
6560003,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme,20701,suffix_1,Kostüme
6563311,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Brillen,27961,suffix_1,Brillen
6563314,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Gürtel,42531,suffix_1,Gürtel
6563315,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Gürtelschnallen,27581,suffix_1,Gürtelschnallen
6563317,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Handschuhe,27131,suffix_1,Handschuhe
6563318,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Hosenträger,27641,suffix_1,Hosenträger
6563323,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Kleiderbügel,6051,suffix_1,Kleiderbügel
6563326,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Schals & Tücher,27371,suffix_1,Schals & Tücher
6563329,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6563333,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Taschentücher,57441,suffix_1,Taschentücher
6563340,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Jeans,21911,suffix_1,Jeans
6563341,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Kleider,21271,suffix_1,Kleider
6563343,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Overalls,21251,suffix_1,Overalls
6563345,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Röcke,21261,suffix_1,Röcke
6563346,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Shorts,21971,suffix_1,Shorts
6564248,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Unterwäsche > BHs,23611,suffix_1,BHs
6564253,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Unterwäsche > Strumpfhosen,24091,suffix_1,Strumpfhosen
6564254,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Damen > Unterwäsche > Unterhemden,23841,suffix_1,Unterhemden
6563351,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Anzüge,23151,suffix_1,Anzüge
6563356,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Jeans,21911,suffix_1,Jeans
6563360,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Sakkos,21681,suffix_1,Sakkos
6563361,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Shorts,21971,suffix_1,Shorts
6563362,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Socken,24061,suffix_1,Socken
6563365,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > T-Shirts,21391,suffix_1,T-Shirts
6563366,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Herren > Westen,21221,suffix_1,Westen
6563367,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Anzüge,23151,suffix_1,Anzüge
6563372,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Jeans,21911,suffix_1,Jeans
6563373,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Kleider,21271,suffix_1,Kleider
6563374,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Lätzchen,9011,suffix_1,Lätzchen
6563377,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Overalls,21251,suffix_1,Overalls
6563379,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Röcke,21261,suffix_1,Röcke
6563381,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Shorts,21971,suffix_1,Shorts
6563387,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Mode für Kinder > Westen,21221,suffix_1,Westen
6551358,Möbel & Wohnen > Badezimmer,3461,suffix_1,Badezimmer
6554968,Möbel & Wohnen > Badezimmer > Badezimmerschränke,3901,suffix_1,Badezimmerschränke
6560023,Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Personenwaagen,32731,suffix_1,Personenwaagen
6560031,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör > Badewannenkissen,69669,suffix_1,Badewannenkissen
6560034,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör > Duschvorhänge,57831,suffix_1,Duschvorhänge
6554980,Möbel & Wohnen > Beleuchtung > Lampenzubehör,66211,suffix_1,Lampenzubehör
6554983,Möbel & Wohnen > Beleuchtung > Nachtlichter,4471,suffix_1,Nachtlichter
6554985,Möbel & Wohnen > Beleuchtung > Wandleuchten,4351,suffix_1,Wandleuchten
6554986,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettdecken",4811,suffix_1,Bettdecken
6554993,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Kissenbezüge",4931,suffix_1,Kissenbezüge
6554995,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Lampenzubehör",66211,suffix_1,Lampenzubehör
6554996,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Luftmatratzen",15171,suffix_1,Luftmatratzen
6551362,Möbel & Wohnen > Dampfmaschinen,11461,suffix_1,Dampfmaschinen
6551363,Möbel & Wohnen > Dekokissen,45121,suffix_1,Dekokissen
6555009,Möbel & Wohnen > Dekoration > Bilderrahmen,4751,suffix_1,Bilderrahmen
6560047,Möbel & Wohnen > Dekoration > Deko-Accessoires > Aschenbecher,23341,suffix_1,Aschenbecher
6560049,Möbel & Wohnen > Dekoration > Deko-Accessoires > Buchstützen,38891,suffix_1,Buchstützen
6560052,Möbel & Wohnen > Dekoration > Deko-Accessoires > Dekokörbe,6911,suffix_1,Dekokörbe
6560056,Möbel & Wohnen > Dekoration > Deko-Accessoires > Globen,67191,suffix_1,Globen
6560057,Möbel & Wohnen > Dekoration > Deko-Accessoires > Masken,20891,suffix_1,Masken
6560060,Möbel & Wohnen > Dekoration > Deko-Accessoires > Paravents,4331,suffix_1,Paravents
6560067,Möbel & Wohnen > Dekoration > Deko-Accessoires > Türstopper,7401,suffix_1,Türstopper
6555017,Möbel & Wohnen > Dekoration > Spiegel,2441,suffix_1,Spiegel
6555023,Möbel & Wohnen > Feste & Besondere Anlässe > Geschenkkörbe,2201,suffix_1,Geschenkkörbe
6560069,Möbel & Wohnen > Feste & Besondere Anlässe > Geschenkverpackung > Geschenkboxen,40711,suffix_1,Geschenkboxen
6560070,Möbel & Wohnen > Feste & Besondere Anlässe > Geschenkverpackung > Geschenkpapier,40681,suffix_1,Geschenkpapier
6560071,Möbel & Wohnen > Feste & Besondere Anlässe > Geschenkverpackung > Geschenktaschen,26301,suffix_1,Geschenktaschen
6560077,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Adventskalender,7551,suffix_1,Adventskalender
6560082,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Kerzen,7071,suffix_1,Kerzen
6560084,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Kissen,4831,suffix_1,Kissen
6560086,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Krippen,7481,suffix_1,Krippen
6560087,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Lichterketten,6511,suffix_1,Lichterketten
6560089,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Nussknacker,7441,suffix_1,Nussknacker
6560092,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Schneekugeln,7511,suffix_1,Schneekugeln
6560105,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Knicklichter,28791,suffix_1,Knicklichter
6560106,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Konfetti,29731,suffix_1,Konfetti
6560112,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Scherzartikel,29821,suffix_1,Scherzartikel
6560118,Möbel & Wohnen > Haushalt > Haushaltswaren > Feuerzeuge,23321,suffix_1,Feuerzeuge
6560121,Möbel & Wohnen > Haushalt > Haushaltswaren > Müllbeutel,22681,suffix_1,Müllbeutel
6560122,Möbel & Wohnen > Haushalt > Haushaltswaren > Taschentücher,57441,suffix_1,Taschentücher
6560123,Möbel & Wohnen > Haushalt > Haushaltswaren > Toilettenpapier,57451,suffix_1,Toilettenpapier
6563388,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Einlegesohlen,25211,suffix_1,Einlegesohlen
6563389,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schnürsenkel,25191,suffix_1,Schnürsenkel
6563391,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhbürsten,62041,suffix_1,Schuhbürsten
6563394,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhlöffel,57141,suffix_1,Schuhlöffel
6555033,Möbel & Wohnen > Haushalt > Lufterfrischer,37201,suffix_1,Lufterfrischer
6560132,Möbel & Wohnen > Haushalt > Putzgeräte > Putztücher,37371,suffix_1,Putztücher
6560133,Möbel & Wohnen > Haushalt > Putzgeräte > Reinigungsbürsten,37431,suffix_1,Reinigungsbürsten
6560135,Möbel & Wohnen > Haushalt > Putzgeräte > Schwämme,37351,suffix_1,Schwämme
6560140,Möbel & Wohnen > Haushalt > Wäsche > Bügelbretter,37521,suffix_1,Bügelbretter
6560142,Möbel & Wohnen > Haushalt > Wäsche > Kleidersäcke,58101,suffix_1,Kleidersäcke
6560148,Möbel & Wohnen > Haushalt > Wäsche > Wäschekörbe,37531,suffix_1,Wäschekörbe
6560149,Möbel & Wohnen > Haushalt > Wäsche > Wäscheleinen,37471,suffix_1,Wäscheleinen
6560151,Möbel & Wohnen > Haushalt > Wäsche > Wäscheständer,37461,suffix_1,Wäscheständer
6555044,Möbel & Wohnen > Hochzeitsdekoration > Einwegkameras,36931,suffix_1,Einwegkameras
6555054,Möbel & Wohnen > Hochzeitsdekoration > Konfetti,29731,suffix_1,Konfetti
6560157,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Handtuchhalter & -haken,57251,suffix_1,Handtuchhalter & -haken
6560163,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung > Deckenleuchten,4361,suffix_1,Deckenleuchten
6560165,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung > Nachtlichter,4471,suffix_1,Nachtlichter
6560167,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung > Wandleuchten,4351,suffix_1,Wandleuchten
6560168,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken,4811,suffix_1,Bettdecken
6560174,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Kissenbezüge,4931,suffix_1,Kissenbezüge
6560176,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Schlafsäcke,13271,suffix_1,Schlafsäcke
6560180,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Messlatten,60791,suffix_1,Messlatten
6555071,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel,1961,suffix_1,Möbel
6560198,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Kleiderschränke,3891,suffix_1,Kleiderschränke
6560199,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Kommoden,2241,suffix_2,Möbel > Kommoden
6560202,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Schminktische,59691,suffix_1,Schminktische
6560204,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Schreibtische,5651,suffix_1,Schreibtische
6555075,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Kleiderbügel,6051,suffix_1,Kleiderbügel
6555077,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Körbe,5071,suffix_1,Körbe
6555080,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Möbel,1961,suffix_1,Möbel
6555081,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Schirmständer,5061,suffix_1,Schirmständer
6555082,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Schlüsselbretter,5081,suffix_1,Schlüsselbretter
6555083,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Schlüsselkästen,5051,suffix_1,Schlüsselkästen
6560212,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Auflaufformen,11901,suffix_1,Auflaufformen
6560213,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Backbleche,20641,suffix_1,Backbleche
6560214,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Brotbackformen,35181,suffix_1,Brotbackformen
6560219,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Springformen,35331,suffix_1,Springformen
6563408,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Spritzbeutel,20221,suffix_1,Spritzbeutel
6560223,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Gebäckpressen,20181,suffix_1,Gebäckpressen
6560232,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dekanter,56501,suffix_1,Dekanter
6560235,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Eiswürfelformen,20061,suffix_1,Eiswürfelformen
6560236,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Flachmänner,20581,suffix_1,Flachmänner
6560244,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Weinregale,4161,suffix_1,Weinregale
6560246,Möbel & Wohnen > Kochen & Genießen > Besteck > Besteck-Einzelteile,22431,suffix_1,Besteck-Einzelteile
6560247,Möbel & Wohnen > Kochen & Genießen > Besteck > Bestecksets,22411,suffix_1,Bestecksets
6560248,Möbel & Wohnen > Kochen & Genießen > Besteck > Essstäbchen,56521,suffix_1,Essstäbchen
6560255,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Butterdosen,20311,suffix_1,Butterdosen
6560256,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Eierbecher,22471,suffix_1,Eierbecher
6560263,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Saucieren,57491,suffix_1,Saucieren
6560264,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Schüsseln,36511,suffix_1,Schüsseln
6560266,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servietten,22661,suffix_1,Servietten
6560271,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Teekannen,20591,suffix_1,Teekannen
6560272,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Teller,22491,suffix_1,Teller
6560273,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischdecken,4871,suffix_1,Tischdecken
6560274,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischläufer,4901,suffix_1,Tischläufer
6560275,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischsets,20691,suffix_1,Tischsets
6560278,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Untersetzer,22481,suffix_1,Untersetzer
6555099,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer,10501,suffix_1,Küchenhelfer
6560288,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Gewürzmühlen & -streuer,20431,suffix_2,Küchenhelfer > Gewürzmühlen & -streuer
6560291,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Knoblauchpressen,35821,suffix_1,Knoblauchpressen
6560293,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Küchenwaagen,32691,suffix_1,Küchenwaagen
6560298,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Messerschärfer,22321,suffix_1,Messerschärfer
6560303,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Nussknacker,7441,suffix_1,Nussknacker
6560306,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Rührschüsseln,20211,suffix_1,Rührschüsseln
6560309,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Scheren,10751,suffix_1,Scheren
6560310,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Schneidebretter,20461,suffix_2,Küchenhelfer > Schneidebretter
6560314,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Teesiebe,62771,suffix_1,Teesiebe
6560315,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Trichter,61921,suffix_2,Küchenhelfer > Trichter
6555101,Möbel & Wohnen > Kochen & Genießen > Küchentextilien,10531,suffix_1,Küchentextilien
6560318,Möbel & Wohnen > Kochen & Genießen > Küchentextilien > Geschirrtücher,20681,suffix_2,Küchentextilien > Geschirrtücher
6560322,Möbel & Wohnen > Kochen & Genießen > Küchentextilien > Topflappen,20661,suffix_2,Küchentextilien > Topflappen
6560326,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Brotkästen,20291,suffix_1,Brotkästen
6560327,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Gefrierbeutel,22641,suffix_1,Gefrierbeutel
6560330,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Küchenrollenhalter,20381,suffix_1,Küchenrollenhalter
6560331,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Messerblöcke,22301,suffix_1,Messerblöcke
6560343,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Woks,11861,suffix_1,Woks
6560346,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Wasserfilter,62021,suffix_1,Wasserfilter
6555109,Möbel & Wohnen > Küche > Küchenschränke,4041,suffix_1,Küchenschränke
6551374,Möbel & Wohnen > Möbel,1961,suffix_1,Möbel
6560350,Möbel & Wohnen > Möbel > Betten > Lattenroste,5531,suffix_1,Lattenroste
6560351,Möbel & Wohnen > Möbel > Betten > Wasserbetten,2791,suffix_2,Betten > Wasserbetten
6555120,Möbel & Wohnen > Möbel > Kleiderschränke,3891,suffix_1,Kleiderschränke
6555121,Möbel & Wohnen > Möbel > Kommoden,2241,suffix_2,Möbel > Kommoden
6555129,Möbel & Wohnen > Möbel > Schminktische,59691,suffix_1,Schminktische
6555133,Möbel & Wohnen > Möbel > Servierwagen,26531,suffix_1,Servierwagen
